,midterm_s,pct_reg_of_vep_vrs_s,percentcitizenblack_s,percentcitizenwhite_s,nonvoter_reg_pct_s,turnout_pred
472,0,0.85,0.03,0.6,0.11,0.672620000000005
473,0,0.85,0.03,0.6,0.12,0.6726120000000051
474,0,0.85,0.03,0.6,0.13,0.6725520000000051
475,0,0.85,0.03,0.6,0.14,0.6725870000000053
476,0,0.9,0.03,0.6,0.01,0.7093610000000014
477,0,0.9,0.03,0.6,0.02,0.7091800000000014
478,0,0.9,0.03,0.6,0.03,0.7100650000000011
479,0,0.9,0.03,0.6,0.04,0.7115750000000008
480,0,0.9,0.03,0.6,0.05,0.7080630000000031
481,0,0.9,0.03,0.6,0.06,0.706636000000003
482,0,0.9,0.03,0.6,0.07,0.704890000000003
483,0,0.9,0.03,0.6,0.08,0.702291000000003
484,0,0.9,0.03,0.6,0.09,0.702360000000003
485,0,0.9,0.03,0.6,0.1,0.700577000000003
486,0,0.9,0.03,0.6,0.11,0.6995470000000028
487,0,0.9,0.03,0.6,0.12,0.6995470000000028
488,0,0.9,0.03,0.6,0.13,0.6995470000000028
489,0,0.9,0.03,0.6,0.14,0.6995610000000028
490,0,0.7,0.07,0.6,0.01,0.6027490000000042
491,0,0.7,0.07,0.6,0.02,0.5706170000000049
492,0,0.7,0.07,0.6,0.03,0.5711150000000045
493,0,0.7,0.07,0.6,0.04,0.5699890000000042
494,0,0.7,0.07,0.6,0.05,0.5692320000000037
495,0,0.7,0.07,0.6,0.06,0.5693110000000038
496,0,0.7,0.07,0.6,0.07,0.5693360000000037
497,0,0.7,0.07,0.6,0.08,0.5692640000000039
498,0,0.7,0.07,0.6,0.09,0.5690480000000039
499,0,0.7,0.07,0.6,0.1,0.5692300000000038
500,0,0.7,0.07,0.6,0.11,0.5702830000000036
501,0,0.7,0.07,0.6,0.12,0.5702470000000037
502,0,0.7,0.07,0.6,0.13,0.5694460000000038
503,0,0.7,0.07,0.6,0.14,0.5691100000000038
504,0,0.75,0.07,0.6,0.01,0.6039270000000038
505,0,0.75,0.07,0.6,0.02,0.5728360000000042
506,0,0.75,0.07,0.6,0.03,0.5730950000000037
507,0,0.75,0.07,0.6,0.04,0.5718610000000033
508,0,0.75,0.07,0.6,0.05,0.5711040000000028
509,0,0.75,0.07,0.6,0.06,0.5711830000000031
510,0,0.75,0.07,0.6,0.07,0.5711890000000029
511,0,0.75,0.07,0.6,0.08,0.5711010000000031
512,0,0.75,0.07,0.6,0.09,0.570861000000003
513,0,0.75,0.07,0.6,0.1,0.571054000000003
514,0,0.75,0.07,0.6,0.11,0.5721220000000028
515,0,0.75,0.07,0.6,0.12,0.5721050000000029
516,0,0.75,0.07,0.6,0.13,0.5710650000000032
517,0,0.75,0.07,0.6,0.14,0.5706350000000032
518,0,0.8,0.07,0.6,0.01,0.611389000000006
519,0,0.8,0.07,0.6,0.02,0.5929290000000041
520,0,0.8,0.07,0.6,0.03,0.5916030000000041
521,0,0.8,0.07,0.6,0.04,0.5920890000000034
522,0,0.8,0.07,0.6,0.05,0.5919760000000034
523,0,0.8,0.07,0.6,0.06,0.5933800000000041
524,0,0.8,0.07,0.6,0.07,0.5938780000000046
525,0,0.8,0.07,0.6,0.08,0.5943050000000046
526,0,0.8,0.07,0.6,0.09,0.5943560000000048
527,0,0.8,0.07,0.6,0.1,0.5944850000000051
528,0,0.8,0.07,0.6,0.11,0.5945140000000053
529,0,0.8,0.07,0.6,0.12,0.5930670000000052
530,0,0.8,0.07,0.6,0.13,0.5906070000000052
531,0,0.8,0.07,0.6,0.14,0.5904000000000049
532,0,0.85,0.07,0.6,0.01,0.6779710000000045
533,0,0.85,0.07,0.6,0.02,0.6774540000000042
534,0,0.85,0.07,0.6,0.03,0.6785540000000039
535,0,0.85,0.07,0.6,0.04,0.680594000000004
536,0,0.85,0.07,0.6,0.05,0.6802020000000047
537,0,0.85,0.07,0.6,0.06,0.6791190000000048
538,0,0.85,0.07,0.6,0.07,0.6773360000000048
539,0,0.85,0.07,0.6,0.08,0.674216000000005
540,0,0.85,0.07,0.6,0.09,0.674435000000005
541,0,0.85,0.07,0.6,0.1,0.6731560000000051
542,0,0.85,0.07,0.6,0.11,0.672620000000005
543,0,0.85,0.07,0.6,0.12,0.6726120000000051
544,0,0.85,0.07,0.6,0.13,0.6725520000000051
545,0,0.85,0.07,0.6,0.14,0.6725870000000053
546,0,0.9,0.07,0.6,0.01,0.7093610000000014
547,0,0.9,0.07,0.6,0.02,0.7091800000000014
548,0,0.9,0.07,0.6,0.03,0.7100650000000011
549,0,0.9,0.07,0.6,0.04,0.7115750000000008
550,0,0.9,0.07,0.6,0.05,0.7080630000000031
551,0,0.9,0.07,0.6,0.06,0.706636000000003
552,0,0.9,0.07,0.6,0.07,0.704890000000003
553,0,0.9,0.07,0.6,0.08,0.702291000000003
554,0,0.9,0.07,0.6,0.09,0.702360000000003
555,0,0.9,0.07,0.6,0.1,0.700577000000003
556,0,0.9,0.07,0.6,0.11,0.6995470000000028
557,0,0.9,0.07,0.6,0.12,0.6995470000000028
558,0,0.9,0.07,0.6,0.13,0.6995470000000028
559,0,0.9,0.07,0.6,0.14,0.6995610000000028
560,0,0.7,0.1,0.6,0.01,0.6027490000000042
561,0,0.7,0.1,0.6,0.02,0.5706170000000049
562,0,0.7,0.1,0.6,0.03,0.5711150000000045
563,0,0.7,0.1,0.6,0.04,0.5699890000000042
564,0,0.7,0.1,0.6,0.05,0.5692320000000037
565,0,0.7,0.1,0.6,0.06,0.5693110000000038
566,0,0.7,0.1,0.6,0.07,0.5693360000000037
567,0,0.7,0.1,0.6,0.08,0.5692640000000039
568,0,0.7,0.1,0.6,0.09,0.5690480000000039
569,0,0.7,0.1,0.6,0.1,0.5692300000000038
570,0,0.7,0.1,0.6,0.11,0.5702830000000036
571,0,0.7,0.1,0.6,0.12,0.5702470000000037
572,0,0.7,0.1,0.6,0.13,0.5694460000000038
573,0,0.7,0.1,0.6,0.14,0.5691100000000038
574,0,0.75,0.1,0.6,0.01,0.6039270000000038
575,0,0.75,0.1,0.6,0.02,0.5728360000000042
576,0,0.75,0.1,0.6,0.03,0.5730950000000037
577,0,0.75,0.1,0.6,0.04,0.5718610000000033
578,0,0.75,0.1,0.6,0.05,0.5711040000000028
579,0,0.75,0.1,0.6,0.06,0.5711830000000031
580,0,0.75,0.1,0.6,0.07,0.5711890000000029
581,0,0.75,0.1,0.6,0.08,0.5711010000000031
582,0,0.75,0.1,0.6,0.09,0.570861000000003
583,0,0.75,0.1,0.6,0.1,0.571054000000003
584,0,0.75,0.1,0.6,0.11,0.5721220000000028
585,0,0.75,0.1,0.6,0.12,0.5721050000000029
586,0,0.75,0.1,0.6,0.13,0.5710650000000032
587,0,0.75,0.1,0.6,0.14,0.5706350000000032
588,0,0.8,0.1,0.6,0.01,0.611389000000006
589,0,0.8,0.1,0.6,0.02,0.5929290000000041
590,0,0.8,0.1,0.6,0.03,0.5916030000000041
591,0,0.8,0.1,0.6,0.04,0.5920890000000034
592,0,0.8,0.1,0.6,0.05,0.5919760000000034
593,0,0.8,0.1,0.6,0.06,0.5933800000000041
594,0,0.8,0.1,0.6,0.07,0.5938780000000046
595,0,0.8,0.1,0.6,0.08,0.5943050000000046
596,0,0.8,0.1,0.6,0.09,0.5943560000000048
597,0,0.8,0.1,0.6,0.1,0.5944850000000051
598,0,0.8,0.1,0.6,0.11,0.5945140000000053
599,0,0.8,0.1,0.6,0.12,0.5930670000000052
600,0,0.8,0.1,0.6,0.13,0.5906070000000052
601,0,0.8,0.1,0.6,0.14,0.5904000000000049
602,0,0.85,0.1,0.6,0.01,0.6779710000000045
603,0,0.85,0.1,0.6,0.02,0.6774540000000042
604,0,0.85,0.1,0.6,0.03,0.6785540000000039
605,0,0.85,0.1,0.6,0.04,0.680594000000004
606,0,0.85,0.1,0.6,0.05,0.6802020000000047
607,0,0.85,0.1,0.6,0.06,0.6791190000000048
608,0,0.85,0.1,0.6,0.07,0.6773360000000048
609,0,0.85,0.1,0.6,0.08,0.674216000000005
610,0,0.85,0.1,0.6,0.09,0.674435000000005
611,0,0.85,0.1,0.6,0.1,0.6731560000000051
612,0,0.85,0.1,0.6,0.11,0.672620000000005
613,0,0.85,0.1,0.6,0.12,0.6726120000000051
614,0,0.85,0.1,0.6,0.13,0.6725520000000051
615,0,0.85,0.1,0.6,0.14,0.6725870000000053
616,0,0.9,0.1,0.6,0.01,0.7093610000000014
617,0,0.9,0.1,0.6,0.02,0.7091800000000014
618,0,0.9,0.1,0.6,0.03,0.7100650000000011
619,0,0.9,0.1,0.6,0.04,0.7115750000000008
620,0,0.9,0.1,0.6,0.05,0.7080630000000031
621,0,0.9,0.1,0.6,0.06,0.706636000000003
622,0,0.9,0.1,0.6,0.07,0.704890000000003
623,0,0.9,0.1,0.6,0.08,0.702291000000003
624,0,0.9,0.1,0.6,0.09,0.702360000000003
625,0,0.9,0.1,0.6,0.1,0.700577000000003
626,0,0.9,0.1,0.6,0.11,0.6995470000000028
627,0,0.9,0.1,0.6,0.12,0.6995470000000028
628,0,0.9,0.1,0.6,0.13,0.6995470000000028
629,0,0.9,0.1,0.6,0.14,0.6995610000000028
630,0,0.7,0.2,0.6,0.01,0.6027490000000042
631,0,0.7,0.2,0.6,0.02,0.5706170000000049
632,0,0.7,0.2,0.6,0.03,0.5711150000000045
633,0,0.7,0.2,0.6,0.04,0.5699890000000042
634,0,0.7,0.2,0.6,0.05,0.5692320000000037
635,0,0.7,0.2,0.6,0.06,0.5693110000000038
636,0,0.7,0.2,0.6,0.07,0.5693360000000037
637,0,0.7,0.2,0.6,0.08,0.5692640000000039
638,0,0.7,0.2,0.6,0.09,0.5690480000000039
639,0,0.7,0.2,0.6,0.1,0.5692300000000038
640,0,0.7,0.2,0.6,0.11,0.5702830000000036
641,0,0.7,0.2,0.6,0.12,0.5702470000000037
642,0,0.7,0.2,0.6,0.13,0.5694460000000038
643,0,0.7,0.2,0.6,0.14,0.5691100000000038
644,0,0.75,0.2,0.6,0.01,0.6039270000000038
645,0,0.75,0.2,0.6,0.02,0.5728360000000042
646,0,0.75,0.2,0.6,0.03,0.5730950000000037
647,0,0.75,0.2,0.6,0.04,0.5718610000000033
648,0,0.75,0.2,0.6,0.05,0.5711040000000028
649,0,0.75,0.2,0.6,0.06,0.5711830000000031
650,0,0.75,0.2,0.6,0.07,0.5711890000000029
651,0,0.75,0.2,0.6,0.08,0.5711010000000031
652,0,0.75,0.2,0.6,0.09,0.570861000000003
653,0,0.75,0.2,0.6,0.1,0.571054000000003
654,0,0.75,0.2,0.6,0.11,0.5721220000000028
655,0,0.75,0.2,0.6,0.12,0.5721050000000029
656,0,0.75,0.2,0.6,0.13,0.5710650000000032
657,0,0.75,0.2,0.6,0.14,0.5706350000000032
658,0,0.8,0.2,0.6,0.01,0.611389000000006
659,0,0.8,0.2,0.6,0.02,0.5929290000000041
660,0,0.8,0.2,0.6,0.03,0.5916030000000041
661,0,0.8,0.2,0.6,0.04,0.5920890000000034
662,0,0.8,0.2,0.6,0.05,0.5919760000000034
663,0,0.8,0.2,0.6,0.06,0.5933800000000041
664,0,0.8,0.2,0.6,0.07,0.5938780000000046
665,0,0.8,0.2,0.6,0.08,0.5943050000000046
666,0,0.8,0.2,0.6,0.09,0.5943560000000048
667,0,0.8,0.2,0.6,0.1,0.5944850000000051
668,0,0.8,0.2,0.6,0.11,0.5945140000000053
669,0,0.8,0.2,0.6,0.12,0.5930670000000052
670,0,0.8,0.2,0.6,0.13,0.5906070000000052
671,0,0.8,0.2,0.6,0.14,0.5904000000000049
672,0,0.85,0.2,0.6,0.01,0.6779710000000045
673,0,0.85,0.2,0.6,0.02,0.6774540000000042
674,0,0.85,0.2,0.6,0.03,0.6785540000000039
675,0,0.85,0.2,0.6,0.04,0.680594000000004
676,0,0.85,0.2,0.6,0.05,0.6802020000000047
677,0,0.85,0.2,0.6,0.06,0.6791190000000048
678,0,0.85,0.2,0.6,0.07,0.6773360000000048
679,0,0.85,0.2,0.6,0.08,0.674216000000005
680,0,0.85,0.2,0.6,0.09,0.674435000000005
681,0,0.85,0.2,0.6,0.1,0.6731560000000051
682,0,0.85,0.2,0.6,0.11,0.672620000000005
683,0,0.85,0.2,0.6,0.12,0.6726120000000051
684,0,0.85,0.2,0.6,0.13,0.6725520000000051
685,0,0.85,0.2,0.6,0.14,0.6725870000000053
686,0,0.9,0.2,0.6,0.01,0.7093610000000014
687,0,0.9,0.2,0.6,0.02,0.7091800000000014
688,0,0.9,0.2,0.6,0.03,0.7100650000000011
689,0,0.9,0.2,0.6,0.04,0.7115750000000008
690,0,0.9,0.2,0.6,0.05,0.7080630000000031
691,0,0.9,0.2,0.6,0.06,0.706636000000003
692,0,0.9,0.2,0.6,0.07,0.704890000000003
693,0,0.9,0.2,0.6,0.08,0.702291000000003
694,0,0.9,0.2,0.6,0.09,0.702360000000003
695,0,0.9,0.2,0.6,0.1,0.700577000000003
696,0,0.9,0.2,0.6,0.11,0.6995470000000028
697,0,0.9,0.2,0.6,0.12,0.6995470000000028
698,0,0.9,0.2,0.6,0.13,0.6995470000000028
699,0,0.9,0.2,0.6,0.14,0.6995610000000028
700,0,0.7,0.3,0.6,0.01,0.6027490000000042
701,0,0.7,0.3,0.6,0.02,0.5706170000000049
702,0,0.7,0.3,0.6,0.03,0.5711150000000045
703,0,0.7,0.3,0.6,0.04,0.5699890000000042
704,0,0.7,0.3,0.6,0.05,0.5692320000000037
705,0,0.7,0.3,0.6,0.06,0.5693110000000038
706,0,0.7,0.3,0.6,0.07,0.5693360000000037
707,0,0.7,0.3,0.6,0.08,0.5692640000000039
708,0,0.7,0.3,0.6,0.09,0.5690480000000039
709,0,0.7,0.3,0.6,0.1,0.5692300000000038
710,0,0.7,0.3,0.6,0.11,0.5702830000000036
711,0,0.7,0.3,0.6,0.12,0.5702470000000037
712,0,0.7,0.3,0.6,0.13,0.5694460000000038
713,0,0.7,0.3,0.6,0.14,0.5691100000000038
714,0,0.75,0.3,0.6,0.01,0.6039270000000038
715,0,0.75,0.3,0.6,0.02,0.5728360000000042
716,0,0.75,0.3,0.6,0.03,0.5730950000000037
717,0,0.75,0.3,0.6,0.04,0.5718610000000033
718,0,0.75,0.3,0.6,0.05,0.5711040000000028
719,0,0.75,0.3,0.6,0.06,0.5711830000000031
720,0,0.75,0.3,0.6,0.07,0.5711890000000029
721,0,0.75,0.3,0.6,0.08,0.5711010000000031
722,0,0.75,0.3,0.6,0.09,0.570861000000003
723,0,0.75,0.3,0.6,0.1,0.571054000000003
724,0,0.75,0.3,0.6,0.11,0.5721220000000028
725,0,0.75,0.3,0.6,0.12,0.5721050000000029
726,0,0.75,0.3,0.6,0.13,0.5710650000000032
727,0,0.75,0.3,0.6,0.14,0.5706350000000032
728,0,0.8,0.3,0.6,0.01,0.611389000000006
729,0,0.8,0.3,0.6,0.02,0.5929290000000041
730,0,0.8,0.3,0.6,0.03,0.5916030000000041
731,0,0.8,0.3,0.6,0.04,0.5920890000000034
732,0,0.8,0.3,0.6,0.05,0.5919760000000034
733,0,0.8,0.3,0.6,0.06,0.5933800000000041
734,0,0.8,0.3,0.6,0.07,0.5938780000000046
735,0,0.8,0.3,0.6,0.08,0.5943050000000046
736,0,0.8,0.3,0.6,0.09,0.5943560000000048
737,0,0.8,0.3,0.6,0.1,0.5944850000000051
738,0,0.8,0.3,0.6,0.11,0.5945140000000053
739,0,0.8,0.3,0.6,0.12,0.5930670000000052
740,0,0.8,0.3,0.6,0.13,0.5906070000000052
741,0,0.8,0.3,0.6,0.14,0.5904000000000049
742,0,0.85,0.3,0.6,0.01,0.6779710000000045
743,0,0.85,0.3,0.6,0.02,0.6774540000000042
744,0,0.85,0.3,0.6,0.03,0.6785540000000039
745,0,0.85,0.3,0.6,0.04,0.680594000000004
746,0,0.85,0.3,0.6,0.05,0.6802020000000047
747,0,0.85,0.3,0.6,0.06,0.6791190000000048
748,0,0.85,0.3,0.6,0.07,0.6773360000000048
749,0,0.85,0.3,0.6,0.08,0.674216000000005
750,0,0.85,0.3,0.6,0.09,0.674435000000005
751,0,0.85,0.3,0.6,0.1,0.6731560000000051
752,0,0.85,0.3,0.6,0.11,0.672620000000005
753,0,0.85,0.3,0.6,0.12,0.6726120000000051
754,0,0.85,0.3,0.6,0.13,0.6725520000000051
755,0,0.85,0.3,0.6,0.14,0.6725870000000053
756,0,0.9,0.3,0.6,0.01,0.7093610000000014
757,0,0.9,0.3,0.6,0.02,0.7091800000000014
758,0,0.9,0.3,0.6,0.03,0.7100650000000011
759,0,0.9,0.3,0.6,0.04,0.7115750000000008
760,0,0.9,0.3,0.6,0.05,0.7080630000000031
761,0,0.9,0.3,0.6,0.06,0.706636000000003
762,0,0.9,0.3,0.6,0.07,0.704890000000003
763,0,0.9,0.3,0.6,0.08,0.702291000000003
764,0,0.9,0.3,0.6,0.09,0.702360000000003
765,0,0.9,0.3,0.6,0.1,0.700577000000003
766,0,0.9,0.3,0.6,0.11,0.6995470000000028
767,0,0.9,0.3,0.6,0.12,0.6995470000000028
768,0,0.9,0.3,0.6,0.13,0.6995470000000028
769,0,0.9,0.3,0.6,0.14,0.6995610000000028
770,0,0.7,0.4,0.6,0.01,0.6027490000000042
771,0,0.7,0.4,0.6,0.02,0.5706170000000049
772,0,0.7,0.4,0.6,0.03,0.5711150000000045
773,0,0.7,0.4,0.6,0.04,0.5699890000000042
774,0,0.7,0.4,0.6,0.05,0.5692320000000037
775,0,0.7,0.4,0.6,0.06,0.5693110000000038
776,0,0.7,0.4,0.6,0.07,0.5693360000000037
777,0,0.7,0.4,0.6,0.08,0.5692640000000039
778,0,0.7,0.4,0.6,0.09,0.5690480000000039
779,0,0.7,0.4,0.6,0.1,0.5692300000000038
780,0,0.7,0.4,0.6,0.11,0.5702830000000036
781,0,0.7,0.4,0.6,0.12,0.5702470000000037
782,0,0.7,0.4,0.6,0.13,0.5694460000000038
783,0,0.7,0.4,0.6,0.14,0.5691100000000038
784,0,0.75,0.4,0.6,0.01,0.6039270000000038
785,0,0.75,0.4,0.6,0.02,0.5728360000000042
786,0,0.75,0.4,0.6,0.03,0.5730950000000037
787,0,0.75,0.4,0.6,0.04,0.5718610000000033
788,0,0.75,0.4,0.6,0.05,0.5711040000000028
789,0,0.75,0.4,0.6,0.06,0.5711830000000031
790,0,0.75,0.4,0.6,0.07,0.5711890000000029
791,0,0.75,0.4,0.6,0.08,0.5711010000000031
792,0,0.75,0.4,0.6,0.09,0.570861000000003
793,0,0.75,0.4,0.6,0.1,0.571054000000003
794,0,0.75,0.4,0.6,0.11,0.5721220000000028
795,0,0.75,0.4,0.6,0.12,0.5721050000000029
796,0,0.75,0.4,0.6,0.13,0.5710650000000032
797,0,0.75,0.4,0.6,0.14,0.5706350000000032
798,0,0.8,0.4,0.6,0.01,0.611389000000006
799,0,0.8,0.4,0.6,0.02,0.5929290000000041
800,0,0.8,0.4,0.6,0.03,0.5916030000000041
801,0,0.8,0.4,0.6,0.04,0.5920890000000034
802,0,0.8,0.4,0.6,0.05,0.5919760000000034
803,0,0.8,0.4,0.6,0.06,0.5933800000000041
804,0,0.8,0.4,0.6,0.07,0.5938780000000046
805,0,0.8,0.4,0.6,0.08,0.5943050000000046
806,0,0.8,0.4,0.6,0.09,0.5943560000000048
807,0,0.8,0.4,0.6,0.1,0.5944850000000051
808,0,0.8,0.4,0.6,0.11,0.5945140000000053
809,0,0.8,0.4,0.6,0.12,0.5930670000000052
810,0,0.8,0.4,0.6,0.13,0.5906070000000052
811,0,0.8,0.4,0.6,0.14,0.5904000000000049
812,0,0.85,0.4,0.6,0.01,0.6779710000000045
813,0,0.85,0.4,0.6,0.02,0.6774540000000042
814,0,0.85,0.4,0.6,0.03,0.6785540000000039
815,0,0.85,0.4,0.6,0.04,0.680594000000004
816,0,0.85,0.4,0.6,0.05,0.6802020000000047
817,0,0.85,0.4,0.6,0.06,0.6791190000000048
818,0,0.85,0.4,0.6,0.07,0.6773360000000048
819,0,0.85,0.4,0.6,0.08,0.674216000000005
820,0,0.85,0.4,0.6,0.09,0.674435000000005
821,0,0.85,0.4,0.6,0.1,0.6731560000000051
822,0,0.85,0.4,0.6,0.11,0.672620000000005
823,0,0.85,0.4,0.6,0.12,0.6726120000000051
824,0,0.85,0.4,0.6,0.13,0.6725520000000051
825,0,0.85,0.4,0.6,0.14,0.6725870000000053
826,0,0.9,0.4,0.6,0.01,0.7093610000000014
827,0,0.9,0.4,0.6,0.02,0.7091800000000014
828,0,0.9,0.4,0.6,0.03,0.7100650000000011
829,0,0.9,0.4,0.6,0.04,0.7115750000000008
830,0,0.9,0.4,0.6,0.05,0.7080630000000031
831,0,0.9,0.4,0.6,0.06,0.706636000000003
832,0,0.9,0.4,0.6,0.07,0.704890000000003
833,0,0.9,0.4,0.6,0.08,0.702291000000003
834,0,0.9,0.4,0.6,0.09,0.702360000000003
835,0,0.9,0.4,0.6,0.1,0.700577000000003
836,0,0.9,0.4,0.6,0.11,0.6995470000000028
837,0,0.9,0.4,0.6,0.12,0.6995470000000028
838,0,0.9,0.4,0.6,0.13,0.6995470000000028
839,0,0.9,0.4,0.6,0.14,0.6995610000000028
840,0,0.7,0.03,0.7,0.01,0.602773000000004
841,0,0.7,0.03,0.7,0.02,0.5699080000000047
842,0,0.7,0.03,0.7,0.03,0.5690270000000043
843,0,0.7,0.03,0.7,0.04,0.5678900000000041
844,0,0.7,0.03,0.7,0.05,0.5670990000000036
845,0,0.7,0.03,0.7,0.06,0.5671300000000038
846,0,0.7,0.03,0.7,0.07,0.5671550000000036
847,0,0.7,0.03,0.7,0.08,0.5671310000000036
848,0,0.7,0.03,0.7,0.09,0.5669130000000037
849,0,0.7,0.03,0.7,0.1,0.5671290000000035
850,0,0.7,0.03,0.7,0.11,0.5683270000000032
851,0,0.7,0.03,0.7,0.12,0.5683820000000033
852,0,0.7,0.03,0.7,0.13,0.5678040000000034
853,0,0.7,0.03,0.7,0.14,0.5674680000000034
854,0,0.75,0.03,0.7,0.01,0.6038720000000036
855,0,0.75,0.03,0.7,0.02,0.5719450000000041
856,0,0.75,0.03,0.7,0.03,0.5708250000000036
857,0,0.75,0.03,0.7,0.04,0.5695650000000033
858,0,0.75,0.03,0.7,0.05,0.5687740000000029
859,0,0.75,0.03,0.7,0.06,0.568805000000003
860,0,0.75,0.03,0.7,0.07,0.5688110000000028
861,0,0.75,0.03,0.7,0.08,0.5687750000000028
862,0,0.75,0.03,0.7,0.09,0.5685330000000028
863,0,0.75,0.03,0.7,0.1,0.5687600000000028
864,0,0.75,0.03,0.7,0.11,0.5699920000000026
865,0,0.75,0.03,0.7,0.12,0.5700660000000026
866,0,0.75,0.03,0.7,0.13,0.5692730000000029
867,0,0.75,0.03,0.7,0.14,0.5688430000000028
868,0,0.8,0.03,0.7,0.01,0.6131420000000063
869,0,0.8,0.03,0.7,0.02,0.5966280000000052
870,0,0.8,0.03,0.7,0.03,0.5952850000000051
871,0,0.8,0.03,0.7,0.04,0.5957280000000047
872,0,0.8,0.03,0.7,0.05,0.5955520000000047
873,0,0.8,0.03,0.7,0.06,0.5968090000000054
874,0,0.8,0.03,0.7,0.07,0.5968590000000052
875,0,0.8,0.03,0.7,0.08,0.5972790000000053
876,0,0.8,0.03,0.7,0.09,0.5974180000000053
877,0,0.8,0.03,0.7,0.1,0.5977810000000058
878,0,0.8,0.03,0.7,0.11,0.5981630000000059
879,0,0.8,0.03,0.7,0.12,0.5976480000000058
880,0,0.8,0.03,0.7,0.13,0.5962090000000057
881,0,0.8,0.03,0.7,0.14,0.5960140000000055
882,0,0.85,0.03,0.7,0.01,0.6776240000000039
883,0,0.85,0.03,0.7,0.02,0.6771070000000035
884,0,0.85,0.03,0.7,0.03,0.6781210000000032
885,0,0.85,0.03,0.7,0.04,0.6799040000000034
886,0,0.85,0.03,0.7,0.05,0.6794360000000041
887,0,0.85,0.03,0.7,0.06,0.6783100000000041
888,0,0.85,0.03,0.7,0.07,0.6763580000000039
889,0,0.85,0.03,0.7,0.08,0.6731890000000041
890,0,0.85,0.03,0.7,0.09,0.6734690000000041
891,0,0.85,0.03,0.7,0.1,0.6723300000000043
892,0,0.85,0.03,0.7,0.11,0.6717080000000045
893,0,0.85,0.03,0.7,0.12,0.6716930000000046
894,0,0.85,0.03,0.7,0.13,0.6716870000000047
895,0,0.85,0.03,0.7,0.14,0.6716850000000046
896,0,0.9,0.03,0.7,0.01,0.7091950000000016
897,0,0.9,0.03,0.7,0.02,0.7090140000000015
898,0,0.9,0.03,0.7,0.03,0.7098990000000012
899,0,0.9,0.03,0.7,0.04,0.711179000000001
900,0,0.9,0.03,0.7,0.05,0.7076260000000033
901,0,0.9,0.03,0.7,0.06,0.7062670000000032
902,0,0.9,0.03,0.7,0.07,0.7043510000000034
903,0,0.9,0.03,0.7,0.08,0.7016680000000033
904,0,0.9,0.03,0.7,0.09,0.7017680000000032
905,0,0.9,0.03,0.7,0.1,0.6998600000000031
906,0,0.9,0.03,0.7,0.11,0.6986970000000031
907,0,0.9,0.03,0.7,0.12,0.6986970000000031
908,0,0.9,0.03,0.7,0.13,0.6986970000000031
909,0,0.9,0.03,0.7,0.14,0.6987040000000031
910,0,0.7,0.07,0.7,0.01,0.602773000000004
911,0,0.7,0.07,0.7,0.02,0.5699080000000047
912,0,0.7,0.07,0.7,0.03,0.5690270000000043
913,0,0.7,0.07,0.7,0.04,0.5678900000000041
914,0,0.7,0.07,0.7,0.05,0.5670990000000036
915,0,0.7,0.07,0.7,0.06,0.5671300000000038
916,0,0.7,0.07,0.7,0.07,0.5671550000000036
917,0,0.7,0.07,0.7,0.08,0.5671310000000036
918,0,0.7,0.07,0.7,0.09,0.5669130000000037
919,0,0.7,0.07,0.7,0.1,0.5671290000000035
920,0,0.7,0.07,0.7,0.11,0.5683270000000032
921,0,0.7,0.07,0.7,0.12,0.5683820000000033
922,0,0.7,0.07,0.7,0.13,0.5678040000000034
923,0,0.7,0.07,0.7,0.14,0.5674680000000034
924,0,0.75,0.07,0.7,0.01,0.6038720000000036
925,0,0.75,0.07,0.7,0.02,0.5719450000000041
926,0,0.75,0.07,0.7,0.03,0.5708250000000036
927,0,0.75,0.07,0.7,0.04,0.5695650000000033
928,0,0.75,0.07,0.7,0.05,0.5687740000000029
929,0,0.75,0.07,0.7,0.06,0.568805000000003
930,0,0.75,0.07,0.7,0.07,0.5688110000000028
931,0,0.75,0.07,0.7,0.08,0.5687750000000028
932,0,0.75,0.07,0.7,0.09,0.5685330000000028
933,0,0.75,0.07,0.7,0.1,0.5687600000000028
934,0,0.75,0.07,0.7,0.11,0.5699920000000026
935,0,0.75,0.07,0.7,0.12,0.5700660000000026
936,0,0.75,0.07,0.7,0.13,0.5692730000000029
937,0,0.75,0.07,0.7,0.14,0.5688430000000028
938,0,0.8,0.07,0.7,0.01,0.6131420000000063
939,0,0.8,0.07,0.7,0.02,0.5966280000000052
940,0,0.8,0.07,0.7,0.03,0.5952850000000051
941,0,0.8,0.07,0.7,0.04,0.5957280000000047
942,0,0.8,0.07,0.7,0.05,0.5955520000000047
943,0,0.8,0.07,0.7,0.06,0.5968090000000054
944,0,0.8,0.07,0.7,0.07,0.5968590000000052
945,0,0.8,0.07,0.7,0.08,0.5972790000000053
946,0,0.8,0.07,0.7,0.09,0.5974180000000053
947,0,0.8,0.07,0.7,0.1,0.5977810000000058
948,0,0.8,0.07,0.7,0.11,0.5981630000000059
949,0,0.8,0.07,0.7,0.12,0.5976480000000058
950,0,0.8,0.07,0.7,0.13,0.5962090000000057
951,0,0.8,0.07,0.7,0.14,0.5960140000000055
952,0,0.85,0.07,0.7,0.01,0.6776240000000039
953,0,0.85,0.07,0.7,0.02,0.6771070000000035
